"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Odontonoli","5","1","R. Cadete João Teixeira, 117","Campinas","São Paulo","BR","http://odontonoli.com.br/","+55 19 3243-8442","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Odontonoli&query_place_id=ChIJJ7cB6I_IyJQRRBPXPIp4JnQ","Clínica odontológica"
"RF Odontologia Especializada em Campinas","5","54","Jaraguá Office - R. Alberto Faria, 187 - Salas 10 e 11","Campinas","São Paulo","BR","https://rfodontologiaespecializada.com.br/","+55 19 99436-8678","Dentista","Clínica odontológica","Cirurgião dentista","Ortodontista","Serviço de clareamento dental",,,,,,"https://www.google.com/maps/search/?api=1&query=RF%20Odontologia%20Especializada%20em%20Campinas&query_place_id=ChIJ4SJGTSzHyJQRw6XBLUfWMEI","Dentista"
"OdontoFR","4.8","30","R. Dr. Gastão Vidigal, 741","Campinas","São Paulo","BR","https://www.instagram.com/odontofr/","+55 19 3241-0707","Dentista","Clínica odontológica",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=OdontoFR&query_place_id=ChIJYXeJ0n_IyJQR4lFpYR6ne0U","Dentista"
"JGP Clínica Odontológica","4","84","Rua Silvio Rizzardo, 853","Campinas","São Paulo","BR","http://jgpodontologia.com.br/","+55 19 3307-9958","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=JGP%20Cl%C3%ADnica%20Odontol%C3%B3gica&query_place_id=ChIJTZwbxF3IyJQRa9HOEKiC4g8","Clínica odontológica"
"Odontoplan odontologia planejada ltda","3.1","60","R. Talvino Egídio de Souza Aranha, 32","Campinas","São Paulo","BR","http://www.odontoplan.com.br/a-clinica/","+55 19 3275-1005","Dentista","Cirurgião dentista",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Odontoplan%20odontologia%20planejada%20ltda&query_place_id=ChIJ2Sa2xKXIyJQRwv5dqhooaoU","Dentista"
"Clínica Via Sorriso","5","1","The Mall - R. Rute Ferraz de Angelis, 886 - Sala 43","Campinas","São Paulo","BR",,"+55 19 3256-2936","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Via%20Sorriso&query_place_id=ChIJfwtuiNbFyJQRXTy172U_Eck","Dentista"
"Inovar Odontologia","4.7","15","R. Rui Abádio Rodrigues, 249","Campinas","São Paulo","BR",,"+55 19 3223-9002","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Inovar%20Odontologia&query_place_id=ChIJs3tJvX3JyJQRJ9HEzk8u3xU","Clínica odontológica"
"ProDente Clinica Odontológica","5","32","Rua Silvio Rizzardo, 290","Campinas","São Paulo","BR","https://www.instagram.com/prodentecampinas","+55 19 3228-1748","Dentista","Clínica odontológica",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ProDente%20Clinica%20Odontol%C3%B3gica&query_place_id=ChIJXUcNlVjIyJQRGeS6zih_1nw","Dentista"
"Clínica Odontológica Jardim Do Lago","5","5","Av. Sen. Antônio Lacerda Franco, 1066","Campinas","São Paulo","BR",,"+55 19 3227-0451","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20Jardim%20Do%20Lago&query_place_id=ChIJDVk0Ff3IyJQR6dMLnmLTn9g","Dentista"
"Greghi Odontologia Especializada","4.7","148","Rua Professor Jorge Hennings, 313","Campinas","São Paulo","BR","http://www.greghiodontologia.com.br/","+55 19 3201-2661","Dentista","Clínica odontológica",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Greghi%20Odontologia%20Especializada&query_place_id=ChIJTSOOZB_GyJQRvVbNr8Ni_Lg","Dentista"
"Clínica Odontológica Sorriso Mania Campinas | Dentista em Campinas","4.4","37","R. Conceição, 02","Campinas","São Paulo","BR","https://clinicasorrisomania.com.br/","+55 19 99897-7761","Clínica odontológica","Periodontia e implantes dentários","Endodontista","Ortodontista","Odontopediatra",,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20Sorriso%20Mania%20Campinas%20%7C%20Dentista%20em%20Campinas&query_place_id=ChIJuxNcqRPPyJQRSpc2AmdP6XU","Clínica odontológica"
"Clínica Odontologia Integrativa Dra. Keila Paes","4.8","48","R. Ribeirão Branco, 673","Campinas","São Paulo","BR","https://bit.ly/drakeilapaes","+55 19 3272-2321","Dentista","Dentista cosmético","Clínica odontológica","Periodontia e implantes dentários","Clínica especializada","Cirurgião dentista","Odontopediatra",,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontologia%20Integrativa%20Dra.%20Keila%20Paes&query_place_id=ChIJeyzRQu7JyJQRBSbmX-IuKwY","Dentista"
"Clínica Odontológica Sorriso Mania Campinas | Dentista","4.7","49","R. Bernardino de Campos, 716","Campinas","São Paulo","BR","https://clinicasorrisomania.com.br/","+55 19 99736-0018","Dentista","Periodontia e implantes dentários","Radiologia odontológica","Clínica odontológica","Endodontista","Ortodontista","Odontopediatra",,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20Sorriso%20Mania%20Campinas%20%7C%20Dentista&query_place_id=ChIJbVQN2sjJyJQRIwuFNvPOZl4","Dentista"
"Mavsa Clínica Odontologica Especializada em Campinas","5","117","Rua Barão de Jaguara, 1481 - 18° Andar/ sala 181","Campinas","São Paulo","BR","https://mavsaodontologia.com.br/","+55 19 99258-6963","Dentista","Clínica odontológica",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mavsa%20Cl%C3%ADnica%20Odontologica%20Especializada%20em%20Campinas&query_place_id=ChIJje2A_LLIyJQRFYDsUbuRXCA","Dentista"
"Essencialle Clinica Odontológica Amoreiras Campinas - Implantes","5","89","Av. das Amoreiras, 3168","Campinas","São Paulo","BR","https://www.sorrisonovoem72horas.com.br/","+55 19 98977-0847","Dentista","Dentista cosmético","Periodontia e implantes dentários","Radiologia odontológica","Clínica odontológica","Centro de cuidados com dentaduras","Cirurgião dentista","Ortodontista","Serviço de clareamento dental",,"https://www.google.com/maps/search/?api=1&query=Essencialle%20Clinica%20Odontol%C3%B3gica%20Amoreiras%20Campinas%20-%20Implantes&query_place_id=ChIJjQYZWgHJyJQRUpPHe6KXv2g","Dentista"
"IDF Oral Clinic Campinas","5","20","R. Cel. Quirino, 1183","Campinas","São Paulo","BR",,"+55 19 99338-4866","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=IDF%20Oral%20Clinic%20Campinas&query_place_id=ChIJ-6o4uWHPyJQRn1wB6rqioJw","Clínica odontológica"
"Tellus Clínica Odontológica","5","106","Rua Barão de Jaguara, 655 - sala 1309","Campinas","São Paulo","BR","https://clinicatellus.smallbio.com.br/","+55 19 3251-2709","Clínica odontológica","Ortodontista",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tellus%20Cl%C3%ADnica%20Odontol%C3%B3gica&query_place_id=ChIJz9OydWnPyJQRtwSFKuzHXRs","Clínica odontológica"
"Ideale - Saúde e Odontologia","5","160","R. Cadete João Teixeira, 466","Campinas","São Paulo","BR","https://idealeodontologia.com/","+55 19 97158-5710","Clínica odontológica","Cirurgião dentista",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ideale%20-%20Sa%C3%BAde%20e%20Odontologia&query_place_id=ChIJvXSSmpbIyJQRql-ZY0oe1Xs","Clínica odontológica"
"Tratefácil Odontologia","4.8","77","R. José Paulino, 1330 - Pisos 1 e 2","Campinas","São Paulo","BR","https://tratefacilodontologia.com.br/","+55 19 3231-1323","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tratef%C3%A1cil%20Odontologia&query_place_id=ChIJM6eEM7LIyJQRRREGev797x8","Clínica odontológica"
"SouSmile","5","47","Av. José de Sousa Campos, 1073 - Sala 1208 - 12 andar","Campinas","São Paulo","BR","https://www.sousmile.com/","+55 11 3805-2335","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SouSmile&query_place_id=ChIJiVNsQS_PyJQRlIsfQSDBimw","Clínica odontológica"
"Coife Odonto Campinas Centro","4.1","133","LGR - Largo Mal. Floriano, n° 244","Campinas","São Paulo","BR","https://coifeodonto.com/","+55 19 97148-2019","Dentista","Clínica odontológica",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Coife%20Odonto%20Campinas%20Centro&query_place_id=ChIJldHNqbHIyJQR2j-8aKI75wg","Dentista"
"Clínica Odontológica Dra Natália Maggi/ Ortodontia e Estética Dental","5","17","Rua Quirino do Amaral Campos, 144","Campinas","São Paulo","BR","http://nataliamaggi.com/","+55 19 99745-6860","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20Dra%20Nat%C3%A1lia%20Maggi%2F%20Ortodontia%20e%20Est%C3%A9tica%20Dental&query_place_id=ChIJzQB4bFXPyJQRX-dtW5A_dN8","Dentista"
"Campo Belo Sorriso Odontologia","5","7","R. Leonice Aparecida Oliveira da Silva, 109","Campinas","São Paulo","BR","https://www.instagram.com/clinicacampobelosorriso/","+55 19 98604-6379","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Campo%20Belo%20Sorriso%20Odontologia&query_place_id=ChIJA-6Zcd3LyJQRhYCB6nbXV38","Clínica odontológica"
"Sorridents Campinas","3.4","59","R. Armando Frederico Renganeschi, 120","Campinas","São Paulo","BR","http://www.facebook.com/sorridentsouroverde/","+55 19 3226-8337","Dentista","Clínica odontológica",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sorridents%20Campinas&query_place_id=ChIJ030hDNzJyJQRMPiNy1PkblU","Dentista"
"Coife Odonto Campinas Dic V","4.9","141","Rua Carmen de Angêlis Nicoletti, 317 – Dic 5 – Campinas/SP – 13, 054-532","Campinas","SP","BR","https://wa.me/5519999458546","+55 19 3396-6234","Dentista","Clínica odontológica","Endodontista","Cirurgião dentista","Odontopediatra",,,,,,"https://www.google.com/maps/search/?api=1&query=Coife%20Odonto%20Campinas%20Dic%20V&query_place_id=ChIJIw8tHNzJyJQR-LIbdJqZmhs","Dentista"
".","4.5","46","Av. Suaçuna, 244","Campinas","São Paulo","BR","https://centralodc.com.br/ouroverde/","+55 19 98187-1532","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=.&query_place_id=ChIJ6XjQsn_JyJQRz2jGnbUOPKk","Clínica odontológica"
"Dra. Bruna Caldas","5","32","Av. Joseph Gorsin, 293","Campinas","São Paulo","BR","http://www.instagram.com/dra.brunacaldas","+55 19 98315-6508","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Bruna%20Caldas&query_place_id=ChIJy0CnWNC3yJQRWggF9a97LYg","Clínica odontológica"
"DentalKids Ouro Verde","4.9","207","R. Padre Damião, 90","Campinas","São Paulo","BR","http://dentalkids.com.br/","+55 19 3226-2960","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DentalKids%20Ouro%20Verde&query_place_id=ChIJae7WBbO3yJQRTLLEq7u-XOA","Clínica odontológica"
"Odonto Familia","5","2","Av. Ruy Rodriguez, 4760","Campinas","São Paulo","BR",,"+55 19 92565-6556","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Odonto%20Familia&query_place_id=ChIJ-43RbCW2yJQRkO7-fORF6lg","Clínica odontológica"
"Amyo Clinic |Ortodontia|Swiss Park|Invisalign Doctor|Dentista em Campinas","5","139","Av. Dermival Bernardes Siqueira, 2904","Campinas","São Paulo","BR","http://www.amyoclinic.com.br/","+55 19 99109-1330","Clínica odontológica","Ortodontista",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Amyo%20Clinic%20%7COrtodontia%7CSwiss%20Park%7CInvisalign%20Doctor%7CDentista%20em%20Campinas&query_place_id=ChIJleSictHLyJQR4ZFZgauIG34","Clínica odontológica"
"Alps Oral Clinic","4.9","115","Av. Dermival Bernardes Siqueira, 1838","Campinas","São Paulo","BR","http://www.alpsclinic.com/","+55 19 3278-1121","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alps%20Oral%20Clinic&query_place_id=ChIJcVplkq3LyJQRcL-ITi-oaoI","Clínica odontológica"
"Clínica Odontológica Casonato | Campinas","4.9","73","Rua Barão de Atibaia, 375","Campinas","São Paulo","BR","http://www.clinicacasonato.com.br/","+55 19 3236-9748","Dentista","Periodontia e implantes dentários","Clínica odontológica","Endodontista","Clínico geral","Cirurgião dentista","Ortodontista","Clínica especializada","Serviço de clareamento dental",,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20Casonato%20%7C%20Campinas&query_place_id=ChIJv4GlYqnIyJQRPp696Ip4lvk","Dentista"
"Clinica Nova Odonto","4","28","R. Papa São Dâmaso I, 23","Campinas","São Paulo","BR",,"+55 19 3282-4834","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Clinica%20Nova%20Odonto&query_place_id=ChIJk8A4tl65yJQR16PwXn3s7nM","Dentista"
"Radiodoc - Radiologia Odontológica","4.7","220","8º andar Condomínio Edifício Mesbla, Av. Campos Sales, 715","Campinas","SP","BR","http://www.radiodoc.com.br/","+55 19 3743-4400","Policlínica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Radiodoc%20-%20Radiologia%20Odontol%C3%B3gica&query_place_id=ChIJR5YMi7PIyJQRwOudIING3Lo","Policlínica"
"Clinica Odontológica Lélis","4.9","9","R. Dr. Barbosa da Cunha, 244","Campinas","São Paulo","BR","https://lelisodonto.com.br/","+55 19 98996-0603","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Clinica%20Odontol%C3%B3gica%20L%C3%A9lis&query_place_id=ChIJy1oONqTHyJQRYqZk04A36mI","Clínica odontológica"
"Clínica Odontológica","5","1","R. Antônio Joaquim Viana","Campinas","São Paulo","BR",,"","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica&query_place_id=ChIJb3HJN-nOyJQRZdbm-GBTZ-Q","Dentista"
"Clínica Blossom Odontologia e Estética","4.9","20","R. Sacramento, 882","Campinas","São Paulo","BR",,"+55 19 99989-5539","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Blossom%20Odontologia%20e%20Est%C3%A9tica&query_place_id=ChIJuX1n8XaJomsRu28jkZdnmek","Clínica odontológica"
"ODONTOALS CLINICA ODONTOLÓGICA EIRELI","4.9","13","R. Dr. João Quirino do Nascimento, 357","Campinas","São Paulo","BR",,"+55 19 3387-2366","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ODONTOALS%20CLINICA%20ODONTOL%C3%93GICA%20EIRELI&query_place_id=ChIJkx66jIvFyJQRxs4qiS6jSdk","Clínica odontológica"
"Clínica odontológica Freitas","3","2","Rua Silvio Rizzardo, 1.248","Campinas","São Paulo","BR",,"+55 19 97119-9176","Dentista","Ortodontista",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20odontol%C3%B3gica%20Freitas&query_place_id=ChIJoRKAk13IyJQRzGwAUEIM_gY","Dentista"
